time_stamp,x,y,z,qw,qx,qy,qz
1.75897e+09,0.0119514,-0.00676117,-0.00598938,0.999999,0.000415993,-0.0010624,0.00119591
1.75897e+09,0.0132663,-0.00732827,-0.00610727,0.999998,0.000321483,-0.0013116,0.0011776
1.75897e+09,0.0130235,-0.00795323,-0.00507526,0.999999,0.000434375,-0.00117378,0.00103387
1.75897e+09,0.0141515,-0.00832995,-0.00495945,0.999998,0.00025977,-0.00139953,0.00111501
1.75897e+09,0.0129209,-0.00792748,-0.00529413,0.999999,0.000322823,-0.0011141,0.00108351
1.75897e+09,0.012625,-0.00741747,-0.00518874,0.999999,0.000168641,-0.00105495,0.00112048
1.75897e+09,0.0116767,-0.0067646,-0.00479734,0.999999,0.000133937,-0.000963985,0.000947003
1.75897e+09,0.0117039,-0.00717367,-0.00551717,0.999999,4.28489e-05,-0.00108748,0.00117761
1.75897e+09,0.0118068,-0.0063061,-0.00505612,0.999999,0.000182555,-0.00103949,0.00111804
1.75897e+09,0.0118374,-0.00726629,-0.00578212,0.999999,0.000244736,-0.000966791,0.00117456
1.75897e+09,0.012491,-0.00569219,-0.00549851,0.999999,0.000257839,-0.00101434,0.000847722
1.75897e+09,0.0128955,-0.00644919,-0.00584988,0.999999,0.000286645,-0.000994872,0.00138106
1.75897e+09,0.0121558,-0.0066245,-0.0052324,0.999999,0.00042206,-0.00102736,0.00126344
1.75897e+09,0.0116009,-0.00745257,-0.00602745,0.999999,0.000219265,-0.000863081,0.00106729
1.75897e+09,0.011946,-0.00657125,-0.00549968,0.999998,0.000382349,-0.000948256,0.00148013
1.75897e+09,0.0113575,-0.00823167,-0.00545584,0.999999,0.000254838,-0.00116957,0.000619227
1.75897e+09,0.0116572,-0.00784103,-0.00472876,0.999999,0.000117129,-0.00109077,0.00103912
1.75897e+09,0.0128876,-0.00830727,-0.00455505,0.999999,0.000185852,-0.00119685,0.00122101
1.75897e+09,0.0136133,-0.00746464,-0.00420522,0.999999,0.000172751,-0.00117802,0.00101654
1.75897e+09,0.0137678,-0.00736138,-0.00448315,0.999999,0.00010484,-0.0012057,0.00122911
1.75897e+09,0.0143508,-0.00725274,-0.00504566,0.999998,0.000263663,-0.00141993,0.0010831
1.75897e+09,0.0131849,-0.00669866,-0.00551927,0.999999,9.3157e-05,-0.00117229,0.000917709
1.75897e+09,0.0136224,-0.00766592,-0.00586507,0.999998,0.000154857,-0.00124919,0.00122477
1.75897e+09,0.0132387,-0.00726232,-0.00531999,0.999999,0.000210221,-0.001145,0.000872211
1.75897e+09,0.0122133,-0.00781367,-0.00524095,0.999999,0.00016502,-0.0010809,0.00117187
1.75897e+09,0.0121244,-0.00669171,-0.0047755,0.999999,-3.08499e-06,-0.00121453,0.00116835
1.75897e+09,0.012953,-0.00705775,-0.00491902,0.999999,0.000150736,-0.00103432,0.0012183
1.75897e+09,0.0134533,-0.0062394,-0.00498036,0.999998,0.000169836,-0.00109877,0.00134435
1.75897e+09,0.0121844,-0.00666889,-0.00458988,0.999999,0.000193927,-0.000928218,0.001203
1.75897e+09,0.0114394,-0.0058464,-0.00494754,0.999999,0.000407296,-0.000950037,0.00112194
1.75897e+09,0.0106792,-0.00693856,-0.00576438,0.999999,0.00037015,-0.000817486,0.0010665
1.75897e+09,0.0113976,-0.00607227,-0.00473071,0.999999,0.000483305,-0.000941417,0.00113026
1.75897e+09,0.0118675,-0.00697205,-0.00548348,0.999999,9.80077e-05,-0.00134184,0.000780948
1.75897e+09,0.0128109,-0.00651488,-0.0047568,0.999998,0.00032013,-0.00121489,0.00127623
1.75897e+09,0.0132633,-0.00695853,-0.00577634,0.999999,0.000391758,-0.0011903,0.00108244
1.75897e+09,0.0146028,-0.00759646,-0.00580911,0.999998,0.000565102,-0.00132089,0.0012493
1.75897e+09,0.0131286,-0.00750647,-0.00442278,0.999999,0.000177184,-0.00123654,0.000907969
1.75897e+09,0.0135854,-0.00785347,-0.00412137,0.999999,0.000401746,-0.00115203,0.00119973
1.75897e+09,0.0133014,-0.00695756,-0.00425202,0.999999,-0.000131609,-0.00131481,0.00105289
1.75897e+09,0.0121358,-0.00721518,-0.00370743,0.999999,0.00020141,-0.000955243,0.00124727
1.75897e+09,0.0123348,-0.00650336,-0.00452715,0.999999,8.75463e-05,-0.00121433,0.00112968
1.75897e+09,0.0117464,-0.00800451,-0.00397612,0.999999,-8.0335e-05,-0.00102235,0.00117923
1.75897e+09,0.0112082,-0.00683399,-0.00441802,0.999999,0.000131048,-0.00100246,0.0011727
1.75897e+09,0.0107884,-0.00756629,-0.00428658,0.999999,3.38934e-05,-0.000894623,0.0011423
1.75897e+09,0.011338,-0.00721181,-0.00428542,0.999999,-3.02104e-05,-0.000959413,0.00116933
1.75897e+09,0.0111041,-0.00685939,-0.00492781,0.999999,0.000316038,-0.00093159,0.00114493
1.75897e+09,0.011283,-0.00726838,-0.00561256,0.999999,0.000445144,-0.000728096,0.00113558
1.75897e+09,0.0119206,-0.00633031,-0.00572936,0.999999,0.00030726,-0.00105745,0.00121559
1.75897e+09,0.0121001,-0.00720152,-0.00645231,0.999999,0.000365386,-0.000963952,0.00117994
1.75897e+09,0.0122817,-0.0076342,-0.00541544,0.999999,0.000196165,-0.00107947,0.00113031
1.75897e+09,0.0128454,-0.00888561,-0.00518322,0.999998,-5.99499e-06,-0.00140287,0.00113344
1.75897e+09,0.0132213,-0.00851919,-0.00482477,0.999999,0.000181208,-0.00128402,0.00110529
1.75897e+09,0.0135254,-0.00826324,-0.00478342,0.999999,0.000167086,-0.00127844,0.00107946
1.75897e+09,0.0142158,-0.00804766,-0.00502513,0.999999,0.00012798,-0.0013692,0.000947371
1.75897e+09,0.0131423,-0.00734068,-0.00501758,0.999999,0.000158618,-0.00111821,0.0011178
1.75897e+09,0.0131879,-0.00756483,-0.0054375,0.999999,0.000127073,-0.00125702,0.00101594
1.75897e+09,0.0120321,-0.00699482,-0.00541957,0.999999,0.000348224,-0.00102376,0.000991811
1.75897e+09,0.0115173,-0.0071406,-0.00553062,0.999999,0.000194472,-0.0011491,0.00107997
1.75897e+09,0.011263,-0.00664198,-0.00458855,0.999999,0.000109208,-0.00108565,0.00130602
1.75897e+09,0.0116807,-0.0072154,-0.00491056,0.999999,0.00018478,-0.00102945,0.00130525
1.75897e+09,0.0118583,-0.00661155,-0.0048052,0.999999,0.000247976,-0.00100734,0.00109096
1.75897e+09,0.0118949,-0.00784816,-0.0051001,0.999999,0.00025298,-0.000796732,0.00118529
1.75897e+09,0.0113045,-0.00650294,-0.00456229,0.999999,0.000559976,-0.000930786,0.0011267
1.75897e+09,0.0106639,-0.00721084,-0.00560856,0.999999,0.000232687,-0.000867803,0.000895692
1.75897e+09,0.0105546,-0.0067469,-0.00435496,0.999999,-4.5282e-05,-0.00102946,0.00109511
1.75897e+09,0.0105304,-0.00767486,-0.00447084,0.999999,0.000193792,-0.00110271,0.000691989
1.75897e+09,0.0111397,-0.0066502,-0.00405314,0.999999,0.000103364,-0.0008586,0.00138863
1.75897e+09,0.0126242,-0.00752795,-0.00467333,0.999999,0.000151794,-0.00128665,0.0010824
1.75897e+09,0.0133474,-0.00718227,-0.00433614,0.999998,0.000289981,-0.00115012,0.00126928
1.75897e+09,0.0137253,-0.00690692,-0.00471578,0.999999,0.000308517,-0.00125445,0.00106244
1.75897e+09,0.0133028,-0.00740677,-0.00464352,0.999999,0.000219042,-0.00120793,0.00109441
1.75897e+09,0.0136331,-0.00785543,-0.00548815,0.999998,0.000132083,-0.00139122,0.00116266
1.75897e+09,0.013509,-0.00858333,-0.00581824,0.999998,0.000166416,-0.00142406,0.0012383
1.75897e+09,0.0131462,-0.00747697,-0.0055238,0.999999,0.000188372,-0.0012496,0.00106474
1.75897e+09,0.0129213,-0.00817343,-0.0056144,0.999998,0.000337394,-0.0011627,0.00136856
1.75897e+09,0.0123438,-0.00687432,-0.0046019,0.999999,6.95117e-05,-0.00115372,0.00113249
1.75897e+09,0.0117772,-0.00653197,-0.00481351,0.999999,0.00029615,-0.00107884,0.00125639
1.75897e+09,0.0119642,-0.0055962,-0.00460377,0.999999,0.000217515,-0.00103992,0.00106442
1.75897e+09,0.0108894,-0.00557606,-0.00444573,0.999999,0.000220313,-0.000783138,0.00106389
1.75897e+09,0.0103194,-0.00556498,-0.00516606,0.999999,0.000423886,-0.000720182,0.00120056
1.75897e+09,0.0104183,-0.00684128,-0.0054628,0.999999,0.000234009,-0.000910671,0.000975546
1.75897e+09,0.0115993,-0.00631971,-0.00464797,0.999999,0.000169603,-0.000964253,0.0011651
1.75897e+09,0.0122761,-0.00643316,-0.00546418,0.999999,0.000222468,-0.00127909,0.000584317
1.75897e+09,0.0137106,-0.00710231,-0.00486301,0.999998,0.000320288,-0.00101514,0.00162588
1.75897e+09,0.0144387,-0.00792,-0.00461759,0.999998,-4.27981e-05,-0.0015217,0.00100571
1.75897e+09,0.0150639,-0.00844925,-0.00515286,0.999998,0.000347275,-0.0013452,0.00134282
1.75897e+09,0.0133681,-0.00834043,-0.00454313,0.999999,6.48492e-05,-0.001215,0.000958
1.75897e+09,0.0130996,-0.00841948,-0.00415982,0.999999,2.69369e-05,-0.0011128,0.0012239
1.75897e+09,0.0130927,-0.00775776,-0.00398953,0.999999,-2.68206e-06,-0.00117863,0.00115916
1.75897e+09,0.0127586,-0.00836654,-0.00381894,0.999999,0.000208699,-0.000961349,0.00117321
1.75897e+09,0.0132423,-0.00865271,-0.00448012,0.999999,-3.28817e-05,-0.00122036,0.00105499
1.75897e+09,0.0127656,-0.00907888,-0.0042708,0.999998,4.22944e-05,-0.00117421,0.00127481
1.75897e+09,0.0121586,-0.00650613,-0.00421608,0.999999,7.25395e-05,-0.00109276,0.0010849
1.75897e+09,0.0114745,-0.00678034,-0.00492867,0.999999,0.000166306,-0.000920649,0.00137318
1.75897e+09,0.0117225,-0.00652313,-0.00502372,0.999999,9.46756e-05,-0.00101459,0.00125954
1.75897e+09,0.0109834,-0.00667013,-0.00494413,0.999999,0.000298339,-0.000859091,0.00101924
1.75897e+09,0.0105896,-0.00693321,-0.00542655,0.999999,0.000446473,-0.000878093,0.001124
1.75897e+09,0.0106436,-0.00599678,-0.00583628,0.999999,0.00036924,-0.000960682,0.00110134
1.75897e+09,0.0105057,-0.00616197,-0.00640245,0.999999,0.000725107,-0.0008747,0.00103054
1.75897e+09,0.011184,-0.00612556,-0.00575948,0.999999,0.000486145,-0.00108359,0.00112184
1.75897e+09,0.0114502,-0.00759221,-0.00522198,0.999998,0.000112633,-0.00125383,0.00123276
1.75897e+09,0.0134049,-0.00825271,-0.00459138,0.999999,-1.38768e-05,-0.00133085,0.00107763
1.75897e+09,0.0138944,-0.00841634,-0.00467936,0.999999,0.000268839,-0.00126408,0.0010284
1.75897e+09,0.0146053,-0.00793444,-0.00435021,0.999998,0.000116826,-0.00145326,0.00112279
1.75897e+09,0.0141176,-0.00859359,-0.00444643,0.999998,0.000201678,-0.00123302,0.00126276
1.75897e+09,0.0127189,-0.00828512,-0.00392391,0.999999,3.78324e-05,-0.0010366,0.00108871
1.75897e+09,0.0124543,-0.00763048,-0.00417259,0.999999,0.000161903,-0.00111458,0.00112701
1.75897e+09,0.0127424,-0.0086414,-0.00495812,0.999999,0.000146914,-0.00123148,0.00117553
1.75897e+09,0.0123511,-0.00750613,-0.00478187,0.999999,7.85505e-05,-0.00106801,0.0011407
1.75897e+09,0.0130666,-0.00802178,-0.00481584,0.999998,0.000205438,-0.00121951,0.00145109
1.75897e+09,0.0131967,-0.00691182,-0.00461277,0.999999,0.000150788,-0.00107573,0.00103004
1.75897e+09,0.0130776,-0.00640675,-0.00493482,0.999999,8.67948e-05,-0.000988867,0.0013216
1.75897e+09,0.0122631,-0.00554544,-0.00477111,0.999999,0.000193186,-0.00117326,0.00103206
1.75897e+09,0.0109566,-0.00623523,-0.00540487,0.999999,0.00032505,-0.000931009,0.0012451
1.75897e+09,0.0117071,-0.00589718,-0.00533461,0.999999,0.000370943,-0.00107313,0.00129293
1.75897e+09,0.0113931,-0.00755413,-0.00575024,0.999999,0.000191754,-0.00104898,0.000937277
1.75897e+09,0.0121667,-0.00699868,-0.00468457,0.999999,0.000321482,-0.00113126,0.00108647
1.75897e+09,0.0141966,-0.00817042,-0.0056412,0.999998,0.000226876,-0.00146508,0.00127496
1.75897e+09,0.01502,-0.00825415,-0.00519419,0.999998,0.000219048,-0.00129495,0.00131231
1.75897e+09,0.0145772,-0.00863876,-0.00566475,0.999999,0.000175636,-0.00133176,0.00102927
1.75897e+09,0.0146756,-0.00871177,-0.0051725,0.999998,0.000192828,-0.00133777,0.001308
1.75897e+09,0.0140692,-0.00842842,-0.00549851,0.999998,0.00016921,-0.00127603,0.00117653
1.75897e+09,0.013064,-0.0082631,-0.00443516,0.999999,-3.84516e-05,-0.00133243,0.000989791
1.75897e+09,0.0117487,-0.00643436,-0.00484892,0.999999,0.000171382,-0.00116111,0.000884696
1.75897e+09,0.0117958,-0.00640228,-0.00514291,0.999999,0.000322488,-0.00118085,0.001116
1.75897e+09,0.0113874,-0.00560911,-0.00446596,0.999999,0.000266984,-0.00108883,0.000964839
1.75897e+09,0.0121971,-0.00633625,-0.00428526,0.999999,0.00029335,-0.00113553,0.00126468
1.75897e+09,0.0131502,-0.00579621,-0.00465246,0.999999,0.000226425,-0.00127074,0.00114813
1.75897e+09,0.0129409,-0.00740022,-0.00457444,0.999999,0.000215029,-0.00105406,0.00115145
1.75897e+09,0.0123226,-0.007712,-0.00442541,0.999998,0.00020236,-0.00112951,0.00130078
1.75897e+09,0.0112857,-0.00793779,-0.00510032,0.999999,9.00855e-05,-0.000908645,0.000975422
1.75897e+09,0.0123436,-0.00728886,-0.00482907,0.999999,0.000116514,-0.00105367,0.0011749
1.75897e+09,0.0119573,-0.00771735,-0.00534366,0.999999,0.000229927,-0.00135491,0.000533175
1.75897e+09,0.0129177,-0.00726911,-0.00501103,0.999999,0.000312968,-0.00114924,0.00121383
1.75897e+09,0.0135429,-0.00808568,-0.00493789,0.999999,5.58959e-05,-0.00138334,0.00102339
1.75897e+09,0.0144956,-0.00853686,-0.00498318,0.999998,0.000146166,-0.00132756,0.0011319
1.75897e+09,0.0139491,-0.00851306,-0.00418287,0.999999,0.000104067,-0.00141717,0.000987432
1.75897e+09,0.014437,-0.00845709,-0.00442761,0.999999,8.2009e-05,-0.00124872,0.00118302
1.75897e+09,0.0145169,-0.00809252,-0.00404005,0.999999,-2.65055e-05,-0.0014421,0.000904941
1.75897e+09,0.014138,-0.0078044,-0.00484496,0.999998,0.000199128,-0.00129098,0.00143926
1.75897e+09,0.0129087,-0.0073617,-0.0053093,0.999999,4.8975e-07,-0.00114435,0.00124673
1.75897e+09,0.012635,-0.00738602,-0.00508961,0.999999,0.000268365,-0.00118616,0.00103444
1.75897e+09,0.0119897,-0.0065191,-0.00499357,0.999999,4.46939e-05,-0.00103462,0.00107926
1.75897e+09,0.0127617,-0.00658964,-0.00565428,0.999998,-1.318e-05,-0.00131184,0.00121796
1.75897e+09,0.0129905,-0.00695184,-0.0052841,0.999998,0.000176757,-0.0012126,0.00136306
1.75897e+09,0.0119409,-0.0072263,-0.00444748,0.999999,2.04376e-05,-0.00104569,0.000998887
1.75897e+09,0.0106158,-0.0065003,-0.00512528,0.999999,0.000152319,-0.000818483,0.00119216
1.75897e+09,0.0103803,-0.00620843,-0.00539095,0.999999,0.000289714,-0.00106981,0.00100148
1.75897e+09,0.0111466,-0.007858,-0.00553036,0.999999,0.000307731,-0.000994313,0.00134973
1.75897e+09,0.0119735,-0.00796866,-0.00486094,0.999999,8.68502e-05,-0.00119605,0.000977665
1.75897e+09,0.0129957,-0.0088244,-0.00560436,0.999998,0.000283696,-0.00129377,0.00125969
1.75897e+09,0.0142035,-0.00785037,-0.0051446,0.999998,3.40861e-05,-0.00126827,0.00140075
1.75897e+09,0.0146523,-0.00786351,-0.00609185,0.999998,0.000231528,-0.00170064,0.00103867
1.75897e+09,0.0141284,-0.00745888,-0.00542342,0.999999,0.0001312,-0.00137948,0.00102592
1.75897e+09,0.0142255,-0.00858238,-0.00522982,0.999998,0.000100866,-0.00121397,0.00126625
1.75897e+09,0.0132682,-0.00827441,-0.0049006,0.999999,3.49248e-05,-0.00121204,0.00114398
1.75897e+09,0.0129081,-0.00776979,-0.0040642,0.999999,3.98717e-05,-0.00108252,0.000915376
1.75897e+09,0.0126885,-0.00792348,-0.00429478,0.999998,-2.81015e-05,-0.0011757,0.00128555
1.75897e+09,0.012537,-0.0079644,-0.0046627,0.999999,-5.02848e-05,-0.00125289,0.000907839
1.75897e+09,0.0120439,-0.00733573,-0.00535502,0.999999,0.000240649,-0.00115154,0.00110099
1.75897e+09,0.0124916,-0.00593159,-0.00509657,0.999999,0.000121658,-0.00121638,0.00109233
1.75897e+09,0.0125091,-0.00669773,-0.00485447,0.999999,1.67695e-05,-0.0011534,0.00109248
1.75897e+09,0.0126943,-0.0052196,-0.00507802,0.999999,0.000395223,-0.00118729,0.00106616
1.75897e+09,0.0118575,-0.00745843,-0.00515639,0.999999,3.16444e-05,-0.0010441,0.000952684
1.75897e+09,0.0117001,-0.00706161,-0.00450364,0.999998,1.85949e-05,-0.00114413,0.0013961
1.75897e+09,0.0114751,-0.00886985,-0.00533731,0.999999,0.000328775,-0.00113487,0.00104881
1.75897e+09,0.0122381,-0.00771034,-0.00504053,0.999998,1.87685e-05,-0.00143438,0.00097839
1.75897e+09,0.0123706,-0.00765602,-0.00581359,0.999998,0.000157039,-0.00135695,0.00129341
1.75897e+09,0.0133642,-0.00708478,-0.00498578,0.999998,7.33994e-05,-0.00123614,0.00132873
1.75897e+09,0.0149345,-0.00763313,-0.00611219,0.999998,0.000245974,-0.00161589,0.00111444
1.75897e+09,0.0156927,-0.0071907,-0.00620937,0.999998,0.000329376,-0.00154647,0.00110544
1.75897e+09,0.0143999,-0.00774555,-0.00585731,0.999998,0.000114371,-0.0012974,0.00117466
1.75897e+09,0.0142976,-0.00793193,-0.0056244,0.999998,0.000153773,-0.00144547,0.00124476
1.75897e+09,0.0139349,-0.00711554,-0.00539293,0.999998,0.000165572,-0.00143523,0.0010976
1.75897e+09,0.0135191,-0.00779064,-0.00562711,0.999998,0.000128158,-0.00149624,0.0012631
1.75897e+09,0.0125026,-0.00734732,-0.00526865,0.999999,0.000105012,-0.00110944,0.00114364
1.75897e+09,0.011758,-0.00817596,-0.00536,0.999999,0.000204786,-0.00106983,0.00112517
1.75897e+09,0.0120817,-0.00655388,-0.00523314,0.999999,0.000200801,-0.00128526,0.000944681
1.75897e+09,0.0121234,-0.00722352,-0.00474721,0.999999,-6.46335e-06,-0.0010197,0.0011014
1.75897e+09,0.0122405,-0.00565048,-0.0051003,0.999998,0.000362285,-0.00124255,0.00118801
1.75897e+09,0.0114156,-0.0061159,-0.00527033,0.999999,0.000223927,-0.00109,0.00100948
1.75897e+09,0.0114866,-0.00669998,-0.00463222,0.999998,0.000264086,-0.00117574,0.00124922
1.75897e+09,0.0116147,-0.00778728,-0.00560441,0.999999,0.000171694,-0.00118526,0.000843082
1.75897e+09,0.0127835,-0.00792017,-0.00406835,0.999999,0.000108965,-0.00109172,0.00123113
1.75897e+09,0.0127759,-0.00804307,-0.00430272,0.999999,5.2286e-05,-0.00140682,0.000759803
1.75897e+09,0.0136599,-0.00830673,-0.00443209,0.999999,0.000272144,-0.00117247,0.000962775
1.75897e+09,0.0137884,-0.00758487,-0.00476298,0.999998,0.000243465,-0.00146835,0.00105667
1.75897e+09,0.0157333,-0.00848686,-0.0056334,0.999998,0.000357549,-0.00137418,0.00142016
1.75897e+09,0.0153582,-0.00786832,-0.00523875,0.999998,6.35912e-05,-0.0016429,0.000868524
1.75897e+09,0.0141353,-0.00777201,-0.00513011,0.999998,0.000282259,-0.00131505,0.00115562
1.75897e+09,0.0138034,-0.00694714,-0.00522881,0.999998,0.000213455,-0.0015473,0.00111474
1.75897e+09,0.013729,-0.00764437,-0.00516052,0.999998,0.000136614,-0.00144731,0.001051
1.75897e+09,0.0134525,-0.00740035,-0.00374664,0.999999,-0.000278069,-0.00128964,0.00109043
1.75897e+09,0.0131405,-0.00689388,-0.0037962,0.999998,0.000112463,-0.00140604,0.00115541
1.75897e+09,0.0123651,-0.00631145,-0.00410247,0.999999,-4.95441e-06,-0.0012291,0.000977219
1.75897e+09,0.01251,-0.00629231,-0.00393727,0.999998,0.000104784,-0.00131551,0.00114577
1.75897e+09,0.0126658,-0.00661535,-0.00426021,0.999999,3.50468e-05,-0.00122223,0.00116986
1.75897e+09,0.0119392,-0.00616857,-0.00466573,0.999999,0.000265767,-0.00125024,0.00112729
1.75897e+09,0.0115109,-0.00723605,-0.00590725,0.999999,0.000178059,-0.00105092,0.00116787
1.75897e+09,0.0122987,-0.00746053,-0.0051759,0.999998,0.000143395,-0.00140179,0.00101957
1.75897e+09,0.0127998,-0.00832481,-0.00628142,0.999999,0.000311199,-0.0013345,0.000967474
1.75897e+09,0.0140057,-0.00819821,-0.00574749,0.999998,0.000122398,-0.0015443,0.00121098
1.75897e+09,0.0134894,-0.00854159,-0.00520493,0.999998,0.000111234,-0.00152961,0.000995264
1.75897e+09,0.0143671,-0.00778149,-0.0046468,0.999998,-2.94996e-05,-0.00138394,0.00127085
1.75897e+09,0.0138396,-0.00793705,-0.00423054,0.999999,0.000113661,-0.00127492,0.000970005
1.75897e+09,0.0125353,-0.00797179,-0.00424139,0.999998,-0.000130372,-0.00138998,0.00113056
1.75897e+09,0.0129021,-0.00816278,-0.00387777,0.999998,2.05405e-05,-0.00136489,0.00108003
1.75897e+09,0.0136911,-0.00910014,-0.00495958,0.999998,-1.59494e-05,-0.00144363,0.00129438
1.75897e+09,0.0138316,-0.0078687,-0.00460145,0.999998,-4.94285e-05,-0.00133976,0.00125205
1.75897e+09,0.0126822,-0.0075064,-0.00485787,0.999999,0.000164933,-0.00103112,0.00125326
1.75897e+09,0.0122533,-0.00597813,-0.00497956,0.999998,0.000250791,-0.00136257,0.00111839
1.75897e+09,0.0125439,-0.00663564,-0.00552534,0.999998,0.000191632,-0.00122709,0.00127064
1.75897e+09,0.0123143,-0.00622711,-0.00564122,0.999998,0.000385984,-0.00116428,0.00130492
1.75897e+09,0.0125317,-0.00799589,-0.00577604,0.999999,0.000252072,-0.00111002,0.00128786
1.75897e+09,0.0125587,-0.00644177,-0.00493535,0.999999,0.00028936,-0.00116273,0.00118913
1.75897e+09,0.0117813,-0.00780279,-0.0056662,0.999999,0.000161159,-0.00113618,0.00128687
1.75897e+09,0.0121239,-0.0065182,-0.00512307,0.999999,0.000172765,-0.00109992,0.00120425
1.75897e+09,0.0119458,-0.00878706,-0.00537404,0.999999,0.000125864,-0.00135651,0.00100732
1.75897e+09,0.0133637,-0.00938314,-0.00482288,0.999998,-0.000120263,-0.00136622,0.00132396
1.75897e+09,0.0136992,-0.00955008,-0.00505897,0.999998,2.56636e-05,-0.00142436,0.00110404
1.75897e+09,0.0147692,-0.00876051,-0.00445356,0.999998,0.000157774,-0.00146333,0.00131975
1.75897e+09,0.0141726,-0.00927538,-0.004578,0.999999,-2.93764e-05,-0.00123937,0.00120588
1.75897e+09,0.0141175,-0.0095562,-0.00404607,0.999998,-0.000245427,-0.00137466,0.00117595
1.75897e+09,0.0134339,-0.00801484,-0.00409496,0.999999,-8.73431e-06,-0.00147477,0.000881261
1.75897e+09,0.013519,-0.00870433,-0.00472835,0.999998,4.31903e-05,-0.00139149,0.00126385
1.75897e+09,0.0137174,-0.00787697,-0.00501446,0.999999,7.13306e-05,-0.00146542,0.000755925
1.75897e+09,0.0142474,-0.0077451,-0.00584412,0.999998,0.000346581,-0.00139111,0.00133929
1.75897e+09,0.013957,-0.00618997,-0.00560156,0.999998,0.000362809,-0.00154414,0.00101951
1.75897e+09,0.0135654,-0.00692676,-0.00565249,0.999998,0.000100544,-0.00143747,0.0010971
1.75897e+09,0.0134796,-0.00691266,-0.00550896,0.999998,0.000167174,-0.00141545,0.00136405
1.75897e+09,0.0133127,-0.00737137,-0.00542777,0.999998,3.09746e-05,-0.00122659,0.00131429
1.75897e+09,0.0125261,-0.00719396,-0.00522339,0.999998,0.000275799,-0.00117462,0.0013196
1.75897e+09,0.0119715,-0.00833604,-0.0054,0.999999,9.03114e-05,-0.00115985,0.00123614
1.75897e+09,0.0117572,-0.0072388,-0.00480079,0.999999,0.000272758,-0.00104913,0.00126887
1.75897e+09,0.0114969,-0.00704736,-0.00463865,0.999999,-3.28953e-05,-0.00127645,0.000800019
1.75897e+09,0.0121372,-0.0082568,-0.00407829,0.999998,7.38898e-05,-0.00116739,0.00130605
1.75897e+09,0.0128831,-0.00876715,-0.00400657,0.999999,-5.02148e-05,-0.00142832,0.000947053
1.75897e+09,0.0139688,-0.008459,-0.00425976,0.999998,0.000289664,-0.0012775,0.00122765
1.75897e+09,0.0139512,-0.00785459,-0.00403455,0.999999,8.19458e-06,-0.00140736,0.000852059
1.75897e+09,0.0136861,-0.00782057,-0.00442098,0.999998,0.00019379,-0.00124483,0.00140036
1.75897e+09,0.0137347,-0.00696817,-0.00444404,0.999998,1.77791e-05,-0.0011961,0.00127927
1.75897e+09,0.0135818,-0.00687215,-0.00470811,0.999998,0.000283298,-0.00131508,0.00124774
1.75897e+09,0.0131897,-0.00627282,-0.00493059,0.999999,2.02656e-05,-0.00128844,0.00114793
1.75897e+09,0.0134557,-0.00721471,-0.00545172,0.999998,0.0002603,-0.00143956,0.00114029
1.75897e+09,0.0138284,-0.00767919,-0.00523315,0.999998,-3.45991e-05,-0.00136548,0.00125199
1.75897e+09,0.0131369,-0.00789646,-0.00522169,0.999998,8.64115e-05,-0.0012803,0.00126229
1.75897e+09,0.0128275,-0.00798489,-0.00517291,0.999998,0.000109464,-0.00116592,0.00138876
1.75897e+09,0.0131865,-0.00787793,-0.00526172,0.999998,0.000129126,-0.00131689,0.00113111
1.75897e+09,0.0127155,-0.00806486,-0.00508329,0.999999,-2.62819e-05,-0.00118022,0.00112864
1.75897e+09,0.0116464,-0.00778182,-0.00425505,0.999999,6.65358e-05,-0.00111093,0.0011948
1.75897e+09,0.0114199,-0.00830308,-0.00479009,0.999999,0.000345132,-0.00117235,0.00104495
1.75897e+09,0.0129131,-0.0081049,-0.00483755,0.999998,5.45689e-05,-0.00135008,0.00112062
1.75897e+09,0.0138599,-0.00804202,-0.00562469,0.999998,0.000221495,-0.00153438,0.000924732
1.75897e+09,0.0146467,-0.00710712,-0.00513827,0.999998,1.59056e-05,-0.00143785,0.00134164
1.75897e+09,0.0147404,-0.00790173,-0.00565678,0.999998,0.000120184,-0.00148023,0.00100323
1.75897e+09,0.0141692,-0.00829228,-0.00495582,0.999998,-1.42143e-05,-0.0013677,0.00115561
1.75897e+09,0.0139157,-0.00875332,-0.00456726,0.999998,9.60206e-05,-0.00141212,0.00120719
1.75897e+09,0.0143335,-0.00896667,-0.00492212,0.999998,-0.000249833,-0.00147214,0.00122747
1.75897e+09,0.0136512,-0.0082997,-0.00490943,0.999998,5.6069e-05,-0.00137246,0.00109957
1.75897e+09,0.012568,-0.0081213,-0.00495542,0.999999,0.000113407,-0.00110455,0.00109798
1.75897e+09,0.0123588,-0.00594213,-0.00508844,0.999999,0.00027551,-0.00134867,0.000961578
1.75897e+09,0.0130994,-0.00599344,-0.00518207,0.999998,9.18101e-05,-0.00128802,0.00131419
1.75897e+09,0.0132776,-0.00668103,-0.00509262,0.999998,0.000321284,-0.00123926,0.00129607
1.75897e+09,0.0119642,-0.00745494,-0.00555493,0.999999,0.000169371,-0.000983558,0.00101516
1.75897e+09,0.0113333,-0.00634888,-0.00492907,0.999999,0.000130634,-0.00109826,0.00101661
1.75897e+09,0.0115264,-0.00753618,-0.00529457,0.999999,0.000197075,-0.00083477,0.00122056
